NCES_DISTR,District,DISTRICT_NAME,GT_SPEND_DIFF,TAX_DIFF,STATE_DIFF,TOT_MONEY_DIFF,SDLEA10,NAME,NAME2,TEA.District.Type,TEA.Description,NCES.District.Type,NCES.Description,Charter.School..Y.N.,SCH_GTENR_HI_M,SCH_GTENR_HI_F,GT_Hispanic,SCH_GTENR_AM_M,SCH_GTENR_AM_F,GT_AM,SCH_GTENR_AS_M,SCH_GTENR_AS_F,GT_AS,SCH_GTENR_HP_M,SCH_GTENR_HP_F,GT_HP,SCH_GTENR_BL_M,SCH_GTENR_BL_F,GT_BL,SCH_GTENR_WH_M,SCH_GTENR_WH_F,GT_WH,TOT_GTENR_M,TOT_GTENR_F,TOT_GT,LEA_STATE,LEA_STATE_NAME,LEA_NAME,SCH_PSENR_HI_M,SCH_PSENR_HI_F,SCH_PSENR_AM_M,SCH_PSENR_AM_F,SCH_PSENR_AS_M,SCH_PSENR_AS_F,SCH_PSENR_HP_M,SCH_PSENR_HP_F,SCH_PSENR_BL_M,SCH_PSENR_BL_F,SCH_PSENR_WH_M,SCH_PSENR_WH_F,SCH_PSENR_TR_M,SCH_PSENR_TR_F,TOT_PSENR_M,TOT_PSENR_F,SCH_PSENR_LEP_M,SCH_PSENR_LEP_F,SCH_PSENR_IDEA_M,SCH_PSENR_IDEA_F,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_ENR_HI,SCH_ENR_AM,SCH_ENR_AS,SCH_ENR_HP,SCH_ENR_BL,SCH_ENR_TR,TOT_ENR
4809280,30903,BAIRD ISD,-1310,360927,-568147,-241735,9280,Baird ISD,Baird,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,5,10,TX,TEXAS,BAIRD ISD,1,2,0,0,0,0,0,0,0,0,8,7,0,0,9,9,0,0,1,0,28,25,0,0,0,0,0,0,1,0,142,105,4,0,175,130,53,0,0,0,1,4,305
4809300,200901,BALLINGER ISD,56211,550871,438895,970775,9300,Ballinger ISD,Ballinger,G,Non-metropolitan Stable,41,Rural-Fringe,N,6,6,12,0,0,0,0,2,2,0,0,0,0,0,0,23,24,47,31,32,63,TX,TEXAS,BALLINGER ISD,6,8,0,0,0,0,0,0,0,0,12,10,0,1,18,19,0,0,3,0,214,204,0,0,2,2,0,0,5,5,253,199,5,9,479,419,418,0,4,0,10,14,898
4809330,195902,BALMORHEA ISD,366,6910614,1072851,7777999,9330,Balmorhea ISD,Balmorhea,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TX,TEXAS,BALMORHEA ISD,5,7,0,0,0,0,0,0,0,0,1,2,0,0,6,9,2,2,0,0,87,65,0,0,0,1,0,0,0,0,12,8,3,1,102,75,152,0,1,0,0,4,177
4809360,10902,BANDERA ISD,112322,662051,959063,773988,9360,Bandera ISD,Bandera,B,Major Suburban,42,Rural-Distant,N,7,9,16,0,0,0,0,0,0,0,0,0,0,0,0,49,43,92,58,52,110,TX,TEXAS,BANDERA ISD,20,20,1,0,0,0,0,0,1,0,41,32,1,2,64,54,1,4,17,7,369,379,6,0,2,7,1,1,6,5,755,700,29,20,1168,1112,748,6,9,2,11,49,2280
4809390,25901,BANGS ISD,26652,464362,-302000,214710,9390,Bangs ISD,Bangs,H,Rural,42,Rural-Distant,N,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37,25,22,47,TX,TEXAS,BANGS ISD,3,3,0,0,0,0,1,0,0,2,11,8,0,3,15,16,2,1,6,1,142,118,2,1,1,1,1,0,7,9,354,294,14,14,521,437,260,3,2,1,16,28,958
4809410,178913,BANQUETE ISD,-922,2410446,-55900,2369132,9410,Banquete ISD,Banquete,H,Rural,42,Rural-Distant,N,24,32,56,0,0,0,0,0,0,0,0,0,0,1,1,5,5,10,29,38,67,TX,TEXAS,BANQUETE ISD,14,19,0,0,0,0,0,0,0,0,3,1,0,0,17,20,0,1,1,2,352,416,0,0,0,0,0,0,5,1,82,73,0,0,439,490,768,0,0,0,6,0,929
4809450,36902,BARBERS HILL ISD,-37103,26337813,-1847857,31178860,9450,Barbers Hill ISD,Barbers Hill,D,Other Central City Suburban,41,Rural-Fringe,N,23,24,47,1,0,1,3,10,13,0,0,0,1,1,2,145,133,278,175,173,348,TX,TEXAS,BARBERS HILL ISD,15,12,0,0,1,0,0,0,1,1,38,34,3,1,58,48,5,3,3,0,617,594,6,10,32,34,0,1,80,89,2033,1770,66,59,2834,2557,1211,16,66,1,169,125,5391
4809540,14902,BARTLETT ISD,10893,78867,813180,883952,9540,Bartlett ISD,Bartlett,H,Rural,32,Town-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,TX,TEXAS,BARTLETT ISD,5,7,0,0,1,0,0,0,2,1,4,2,0,1,12,11,1,2,1,0,118,97,0,1,1,1,1,0,23,19,42,30,5,6,190,154,215,1,2,1,42,11,344
4809570,11901,BASTROP ISD,-654597,6216181,10615071,17110197,9570,Bastrop ISD,Bastrop,E,Independent Town,42,Rural-Distant,N,151,130,281,1,1,2,3,7,10,0,0,0,6,8,14,212,167,379,385,330,715,TX,TEXAS,BASTROP ISD,177,134,0,1,0,0,0,0,12,4,41,30,2,4,232,173,107,83,46,16,3709,3502,6,19,20,26,0,3,227,212,1546,1331,161,134,5669,5227,7211,25,46,3,439,295,10896
4809630,158901,BAY CITY ISD,9043,1016351,2502506,4547160,9630,Bay City ISD,Bay City,E,Independent Town,32,Town-Distant,N,12,22,34,0,0,0,2,0,2,0,0,0,0,2,2,14,26,40,28,51,79,TX,TEXAS,BAY CITY ISD,65,52,0,0,0,2,0,0,12,12,12,17,1,1,90,84,22,16,23,9,1183,1113,3,4,16,11,0,0,260,257,351,311,29,33,1842,1729,2296,7,27,0,517,62,3571
4809670,123910,BEAUMONT ISD,2288331,2486503,-4307585,18908155,9670,Beaumont ISD,Beaumont,C,Other Central City,12,City-Midsize,N,132,141,273,0,0,0,66,60,126,4,3,7,273,366,639,175,179,354,668,775,1443,TX,TEXAS,BEAUMONT ISD,153,158,1,0,11,10,0,0,443,464,38,21,32,18,678,671,96,108,82,29,2340,2248,16,27,289,261,10,8,5701,5583,1019,919,215,248,9590,9294,4588,43,550,18,11284,463,18884
4809690,183901,BECKVILLE ISD,1396,-633292,960558,-116952,9690,Beckville ISD,Beckville,H,Rural,42,Rural-Distant,N,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,7,2,9,TX,TEXAS,BECKVILLE ISD,0,2,0,0,0,1,0,0,1,3,17,11,1,0,19,17,0,1,6,1,38,30,1,0,0,1,0,1,25,21,279,255,11,3,354,311,68,1,1,1,46,14,665
4809720,13901,BEEVILLE ISD,-128493,-383872,4603652,4278434,9720,Beeville ISD,Beeville,E,Independent Town,32,Town-Distant,N,37,54,91,0,0,0,0,0,0,0,0,0,3,1,4,15,15,30,57,71,128,TX,TEXAS,BEEVILLE ISD,79,69,0,0,0,0,0,0,2,4,7,9,1,0,89,82,2,1,33,9,1433,1333,1,0,7,3,2,1,56,40,218,191,16,12,1733,1580,2766,1,10,3,96,28,3313
4809750,39904,BELLEVUE ISD,-1386,-175592,-149904,-351030,9750,Bellevue ISD,Bellevue,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,TX,TEXAS,BELLEVUE ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,61,53,2,2,67,59,6,0,0,0,2,4,126
4809780,91901,BELLS ISD,4096,678142,1827219,2479347,9780,Bells ISD,Bells,H,Rural,42,Rural-Distant,N,2,1,3,1,2,3,0,0,0,2,0,2,0,1,1,22,29,51,30,33,63,TX,TEXAS,BELLS ISD,8,1,2,0,0,0,0,0,0,0,21,16,1,1,32,18,1,0,6,0,48,28,10,8,0,0,3,0,3,3,353,336,20,10,437,385,76,18,0,3,6,30,822
4809810,8901,BELLVILLE ISD,-310,1719249,-521433,1193063,9810,Bellville ISD,Bellville,E,Independent Town,32,Town-Distant,N,22,11,33,0,1,1,0,1,1,0,0,0,0,0,0,105,95,200,131,108,239,TX,TEXAS,BELLVILLE ISD,16,8,0,0,0,1,0,0,5,4,7,16,1,0,29,29,7,3,9,4,351,346,3,1,5,8,1,0,110,99,676,627,29,18,1175,1099,697,4,13,1,209,47,2274
4809860,14903,BELTON ISD,-741745,6696256,11434859,17085684,9860,Belton ISD,Belton,D,Other Central City Suburban,23,Suburb-Small,N,93,87,180,3,1,4,31,29,60,3,1,4,17,13,30,350,304,654,524,452,976,TX,TEXAS,BELTON ISD,102,74,0,3,4,3,0,0,14,19,93,95,12,7,225,201,30,19,44,26,2023,1856,38,28,118,107,16,16,384,397,3041,3012,236,255,5856,5671,3879,66,225,32,781,491,11527
4809870,125902,BEN BOLT-PALITO BLANCO ISD,17502,2463,535729,515931,9870,Ben Bolt-Palito Blanco ISD,Ben Bolt-Palito Blanco,H,Rural,42,Rural-Distant,N,20,12,32,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,21,15,36,TX,TEXAS,BEN BOLT-PALITO BLANCO ISD,24,22,0,0,0,0,0,0,0,0,0,1,0,0,24,23,0,0,0,0,267,249,0,0,0,0,0,0,1,1,21,14,0,0,289,264,516,0,0,0,2,0,553
4809980,138904,BENJAMIN ISD,-1866,-32181,151134,249412,9980,Benjamin ISD,Benjamin,H,Rural,43,Rural-Remote,N,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,8,8,3,11,TX,TEXAS,BENJAMIN ISD,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,21,22,0,0,0,0,0,0,0,0,27,33,3,4,51,59,43,0,0,0,0,7,110
4810140,230901,BIG SANDY ISD,2760,-10758,733243,731961,10140,Big Sandy ISD (Upshur),Big Sandy (Upshur),H,Rural,42,Rural-Distant,N,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2,17,23,40,21,25,46,TX,TEXAS,BIG SANDY ISD,2,2,0,0,0,0,0,0,2,2,15,8,0,2,19,14,0,1,3,2,34,32,1,1,0,0,0,0,38,33,280,243,30,23,383,332,66,2,0,0,71,53,715
4810170,187901,BIG SANDY ISD,-10231,734613,1156714,2024761,10170,Big Sandy ISD (Polk),Big Sandy (Polk),H,Rural,43,Rural-Remote,N,3,4,7,1,4,5,0,1,1,0,0,0,1,0,1,19,21,40,25,30,55,TX,TEXAS,BIG SANDY ISD,3,2,0,3,0,0,0,0,0,0,12,7,0,0,15,12,0,0,2,0,26,21,41,62,3,1,0,0,2,1,175,162,6,4,253,251,47,103,4,0,3,10,504
4810200,114901,BIG SPRING ISD,-8936,9121118,-1613969,7871000,10200,Big Spring ISD,Big Spring,E,Independent Town,32,Town-Distant,N,36,41,77,0,0,0,2,2,4,0,0,0,3,2,5,33,22,55,76,70,146,TX,TEXAS,BIG SPRING ISD,34,43,0,0,0,0,0,0,2,1,10,10,0,4,46,58,6,6,15,8,1331,1261,0,4,16,14,2,2,128,103,495,486,52,54,2024,1924,2592,4,30,4,231,106,3948
4810230,220902,BIRDVILLE ISD,324726,21064467,-4584174,18477085,10230,Birdville ISD,Birdville,B,Major Suburban,21,Suburb-Large,N,280,270,550,4,8,12,81,83,164,0,0,0,39,28,67,684,627,1311,1119,1059,2178,TX,TEXAS,BIRDVILLE ISD,228,211,2,3,50,38,3,1,55,38,149,126,16,16,503,433,240,218,115,51,5138,4795,55,76,639,570,34,41,1101,979,4933,4528,384,390,12284,11379,9933,131,1209,75,2080,774,23663
4810260,178902,BISHOP CISD,13201,1222483,2695781,4305090,10260,Bishop Cons ISD,Bishop Cons,G,Non-metropolitan Stable,32,Town-Distant,N,33,37,70,0,0,0,0,0,0,0,0,0,0,0,0,10,12,22,43,49,92,TX,TEXAS,BISHOP CISD,22,17,0,0,0,0,0,0,2,2,1,3,0,0,25,22,4,2,3,3,662,596,2,1,4,4,0,0,8,9,101,83,0,4,777,697,1258,3,8,0,17,4,1474
4810320,16902,BLANCO ISD,-219170,1649515,-406425,1383902,10320,Blanco ISD,Blanco,G,Non-metropolitan Stable,42,Rural-Distant,N,7,8,15,0,0,0,0,0,0,0,0,0,0,0,0,28,33,61,36,41,77,TX,TEXAS,BLANCO ISD,13,9,0,0,0,0,0,0,0,0,7,6,0,0,20,15,4,4,4,0,207,216,0,0,0,3,0,0,4,2,304,277,11,4,526,502,423,0,3,0,6,15,1028
4810350,116915,BLAND ISD,-2867,753696,1237375,2069019,10350,Bland ISD,Bland,F,Non-metropolitan Fast Growing,42,Rural-Distant,N,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,13,18,31,19,25,44,TX,TEXAS,BLAND ISD,9,1,0,0,0,0,0,0,0,0,9,7,0,0,18,8,3,0,3,0,153,128,1,3,0,0,0,0,3,2,211,200,2,5,370,338,281,4,0,0,5,7,708
4810380,25904,BLANKET ISD,56245,53342,-84470,-852496,10380,Blanket ISD,Blanket,H,Rural,42,Rural-Distant,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4,7,TX,TEXAS,BLANKET ISD,1,0,0,0,0,0,0,0,0,0,7,3,0,0,8,3,0,0,0,0,36,23,0,0,0,0,0,0,0,0,70,54,0,0,106,77,59,0,0,0,0,0,183
4810440,34909,BLOOMBURG ISD,905,26531,594528,635364,10440,Bloomburg ISD,Bloomburg,H,Rural,42,Rural-Distant,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,TX,TEXAS,BLOOMBURG ISD,1,0,0,0,0,0,0,0,0,0,12,7,0,0,13,7,3,0,2,1,7,6,1,2,0,2,0,0,1,2,119,134,2,1,130,147,13,3,2,0,3,3,277
4810470,175902,BLOOMING GROVE ISD,-11116,509030,1715700,2536428,10470,Blooming Grove ISD,Blooming Grove,D,Other Central City Suburban,42,Rural-Distant,N,3,5,8,0,0,0,0,0,0,0,0,0,1,0,1,32,26,58,39,32,71,TX,TEXAS,BLOOMING GROVE ISD,6,7,0,0,0,0,0,0,0,1,16,16,1,0,23,24,2,4,3,1,141,129,0,2,2,1,0,0,16,13,320,270,32,21,511,436,270,2,3,0,29,53,947
4810500,235901,BLOOMINGTON ISD,-31063,462223,11420,424172,10500,Bloomington ISD,Bloomington,H,Rural,42,Rural-Distant,N,8,17,25,0,0,0,0,0,0,0,0,0,0,2,2,4,4,8,12,24,36,TX,TEXAS,BLOOMINGTON ISD,18,19,0,0,0,0,0,0,1,3,3,4,0,0,22,26,9,3,7,5,365,379,1,0,0,0,0,0,16,17,42,33,6,7,430,436,744,1,0,0,33,13,866
4810590,43917,BLUE RIDGE ISD,1931,1187674,1691530,3000281,10590,Blue Ridge ISD,Blue Ridge,F,Non-metropolitan Fast Growing,42,Rural-Distant,N,1,3,4,0,1,1,0,0,0,0,0,0,0,0,0,29,18,47,31,23,54,TX,TEXAS,BLUE RIDGE ISD,3,5,0,0,0,0,0,0,0,1,13,15,1,1,17,22,2,2,1,0,96,123,1,2,0,0,0,0,1,1,304,269,11,17,413,412,219,3,0,0,2,28,825
4810620,72904,BLUFF DALE ISD,6039,963972,624186,1579128,10620,Bluff Dale ISD,Bluff Dale,H,Rural,43,Rural-Remote,N,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,7,16,10,9,19,TX,TEXAS,BLUFF DALE ISD,1,0,0,0,0,0,0,0,0,0,7,6,0,0,8,6,0,0,0,3,9,13,0,3,1,1,0,0,0,0,81,78,2,1,93,96,22,3,2,0,0,3,189
4810650,109913,BLUM ISD,-12714,620995,105459,849371,10650,Blum ISD,Blum,H,Rural,42,Rural-Distant,N,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10,8,18,13,8,21,TX,TEXAS,BLUM ISD,0,3,0,0,0,0,0,0,0,0,4,11,2,0,6,14,0,1,2,0,23,23,1,1,0,0,0,0,3,3,134,154,7,4,168,185,46,2,0,0,6,11,353
4810710,130901,BOERNE ISD,69404,17002842,-1806438,15624196,10710,Boerne ISD,Boerne,B,Major Suburban,41,Rural-Fringe,N,41,32,73,1,0,1,5,7,12,1,0,1,3,2,5,242,197,439,306,244,550,TX,TEXAS,BOERNE ISD,12,14,0,0,1,0,0,0,1,0,12,15,0,0,26,29,2,7,3,2,1354,1277,10,20,42,51,2,5,33,35,2908,2758,106,89,4455,4235,2631,30,93,7,68,195,8690
4810740,116916,BOLES ISD,22442,33183,1307953,1427916,10740,Boles ISD,Boles,H,Rural,41,Rural-Fringe,N,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,17,18,35,20,19,39,TX,TEXAS,BOLES ISD,0,3,0,0,1,0,0,0,0,1,34,30,0,0,35,34,0,0,0,0,31,34,2,2,3,3,0,1,15,9,210,218,6,9,267,276,65,4,6,1,24,15,543
4810780,241901,BOLING ISD,9217,1063201,517326,1607163,10780,Boling ISD,Boling,D,Other Central City Suburban,42,Rural-Distant,N,2,8,10,0,0,0,1,0,1,0,0,0,0,0,0,25,27,52,29,36,65,TX,TEXAS,BOLING ISD,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,1,297,294,0,0,4,3,1,1,56,57,193,201,6,9,557,565,591,0,7,2,113,15,1122
4810800,74903,BONHAM ISD,-158720,1224142,9392,1237427,10800,Bonham ISD,Bonham,E,Independent Town,32,Town-Distant,N,3,7,10,0,0,0,0,0,0,0,0,0,0,1,1,33,27,60,38,36,74,TX,TEXAS,BONHAM ISD,26,18,1,1,0,1,0,0,4,12,47,58,6,7,84,97,11,5,10,9,279,227,9,13,3,4,0,0,71,69,564,532,55,46,981,891,506,22,7,0,140,101,1872
4810830,148901,BOOKER ISD,-1483,131876,263457,480710,10830,Booker ISD,Booker,H,Rural,43,Rural-Remote,N,6,4,10,0,1,1,0,0,0,0,0,0,0,0,0,5,2,7,11,7,18,TX,TEXAS,BOOKER ISD,9,11,0,0,0,0,0,0,0,0,2,2,1,0,12,13,5,7,2,0,143,145,0,2,0,0,0,0,0,0,40,58,2,0,185,205,288,2,0,0,0,2,390
4810860,17901,BORDEN COUNTY ISD,-6238,-389553,966930,673543,10860,Borden County ISD,Borden County,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,5,8,TX,TEXAS,BORDEN COUNTY ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,1,0,0,0,0,0,1,0,90,94,3,2,120,113,42,1,0,0,1,5,233
4810890,117901,BORGER ISD,9702,-4408765,2777135,-2106035,10890,Borger ISD,Borger,G,Non-metropolitan Stable,32,Town-Distant,N,17,18,35,0,1,1,1,5,6,0,0,0,1,0,1,56,46,102,77,74,151,TX,TEXAS,BORGER ISD,61,55,1,0,0,0,0,0,1,4,55,46,1,7,119,112,20,10,19,3,640,611,11,17,4,6,1,0,29,34,652,626,46,52,1383,1346,1251,28,10,1,63,98,2729
4810910,161923,BOSQUEVILLE ISD,-27916,329886,2027228,2327215,10910,Bosqueville ISD,Bosqueville,H,Rural,41,Rural-Fringe,N,4,3,7,0,0,0,0,0,0,1,0,1,1,0,1,28,32,60,36,35,71,TX,TEXAS,BOSQUEVILLE ISD,7,6,0,0,0,0,0,0,1,0,11,13,2,3,21,22,0,1,1,2,87,80,0,0,2,0,3,0,18,14,238,246,13,10,361,350,167,0,2,3,32,23,711
4810950,185901,BOVINA ISD,-5150,-173306,1195476,877323,10950,Bovina ISD,Bovina,H,Rural,43,Rural-Remote,N,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,TX,TEXAS,BOVINA ISD,15,16,0,0,0,0,0,0,0,0,1,3,0,0,16,19,2,10,2,0,258,235,0,0,0,0,0,0,0,0,7,15,1,1,266,251,493,0,0,0,0,2,517
4810990,169901,BOWIE ISD,16309,240654,1848261,1877870,10990,Bowie ISD,Bowie,G,Non-metropolitan Stable,33,Town-Remote,N,6,4,10,0,0,0,0,0,0,0,0,0,1,0,1,55,46,101,63,51,114,TX,TEXAS,BOWIE ISD,9,10,0,0,0,0,0,0,0,0,26,33,4,3,39,46,5,6,6,5,147,140,7,2,7,4,0,0,5,2,671,648,29,35,866,831,287,9,11,0,7,64,1697
4811010,249902,BOYD ISD,-69022,1565001,-420342,1229885,11010,Boyd ISD,Boyd,G,Non-metropolitan Stable,42,Rural-Distant,N,3,2,5,1,0,1,0,0,0,0,0,0,0,0,0,30,20,50,35,22,57,TX,TEXAS,BOYD ISD,8,7,0,0,1,0,0,0,0,0,23,24,1,2,33,33,1,0,5,0,103,116,8,7,4,2,0,0,7,3,556,494,21,14,699,636,219,15,6,0,10,35,1335
4811040,180901,BOYS RANCH ISD,-16545,0,752296,-158871,11040,Boys Ranch ISD,Boys Ranch,H,Rural,43,Rural-Remote,N,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,14,12,4,16,TX,TEXAS,BOYS RANCH ISD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,26,0,1,0,1,0,0,15,12,115,79,13,9,176,128,59,1,1,0,27,22,304
4811070,136901,BRACKETT ISD,-8081,1231842,744662,1657648,11070,Brackett ISD,Brackett,H,Rural,33,Town-Remote,N,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,21,18,39,24,24,48,TX,TEXAS,BRACKETT ISD,11,9,0,0,0,0,0,0,0,0,4,4,0,0,15,13,0,0,2,0,215,172,0,1,0,0,0,0,0,3,93,91,4,4,312,271,387,1,0,0,3,8,583
4811110,160901,BRADY ISD,28264,-218434,804699,1221671,11110,Brady ISD,Brady,G,Non-metropolitan Stable,41,Rural-Fringe,N,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,14,16,30,18,20,38,TX,TEXAS,BRADY ISD,11,10,0,0,2,0,0,0,0,0,31,22,0,0,44,32,1,2,10,4,292,253,0,1,7,5,0,0,10,7,321,265,13,6,643,537,545,1,12,0,17,19,1180
4811190,20905,BRAZOSPORT ISD,893698,11124170,-2671461,10443325,11190,Brazosport ISD,Brazosport,C,Other Central City,23,Suburb-Small,N,191,199,390,2,2,4,19,20,39,0,1,1,17,17,34,278,285,563,521,538,1059,TX,TEXAS,BRAZOSPORT ISD,180,143,1,1,4,6,1,0,26,16,52,43,8,5,272,214,77,56,35,26,3633,3263,31,34,91,97,4,4,458,416,2025,1991,155,143,6397,5948,6896,65,188,8,874,298,12345
4811220,215901,BRECKENRIDGE ISD,-92308,848979,1702960,2465675,11220,Breckenridge ISD,Breckenridge,G,Non-metropolitan Stable,33,Town-Remote,N,10,3,13,0,0,0,0,0,0,0,0,0,1,0,1,28,32,60,39,36,75,TX,TEXAS,BRECKENRIDGE ISD,15,14,0,1,0,1,0,0,1,1,23,15,0,1,39,33,3,4,6,4,265,234,14,10,3,4,0,1,13,8,461,461,14,10,770,728,499,24,7,1,21,24,1498
4811250,198901,BREMOND ISD,5538,-562926,1759570,1312616,11250,Bremond ISD,Bremond,H,Rural,43,Rural-Remote,N,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,16,10,26,17,12,29,TX,TEXAS,BREMOND ISD,1,2,0,0,0,0,0,0,3,2,13,9,1,0,18,13,1,0,2,0,30,36,0,0,2,4,0,0,35,29,171,164,10,6,248,239,66,0,6,0,64,16,487
4811280,239901,BRENHAM ISD,-93068,3589880,2659011,5923860,11280,Brenham ISD,Brenham,E,Independent Town,32,Town-Distant,N,14,22,36,0,0,0,12,8,20,0,0,0,7,5,12,109,119,228,143,156,299,TX,TEXAS,BRENHAM ISD,81,61,0,0,3,2,0,0,58,37,28,20,4,5,174,125,45,32,34,17,927,823,0,5,60,37,0,1,601,505,1025,941,52,52,2665,2364,1750,5,97,1,1106,104,5029
4811310,181901,BRIDGE CITY ISD,-306752,570950,3373040,3790926,11310,Bridge City ISD,Bridge City,G,Non-metropolitan Stable,41,Rural-Fringe,N,4,4,8,0,0,0,4,2,6,0,0,0,0,0,0,36,39,75,44,45,89,TX,TEXAS,BRIDGE CITY ISD,8,15,0,1,2,1,0,0,1,0,34,20,2,2,47,39,5,3,9,2,261,229,4,5,40,52,0,0,18,16,1192,1111,32,25,1547,1438,490,9,92,0,34,57,2985
4811340,249903,BRIDGEPORT ISD,-22865,944694,751505,1640935,11340,Bridgeport ISD,Bridgeport,G,Non-metropolitan Stable,41,Rural-Fringe,N,8,9,17,0,0,0,0,0,0,0,0,0,0,1,1,42,31,73,50,41,91,TX,TEXAS,BRIDGEPORT ISD,31,27,1,0,0,1,0,0,0,0,8,10,0,1,40,39,19,21,4,1,538,517,4,3,2,2,0,0,6,6,475,444,25,15,1050,987,1055,7,4,0,12,40,2037
4811400,242906,FORT ELLIOTT CISD,-880,1091079,-1368740,-202017,11400,Fort Elliott Cons ISD,Fort Elliott Cons,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,TX,TEXAS,FORT ELLIOTT CISD,0,2,0,0,0,0,0,0,0,0,3,3,0,0,3,5,0,1,0,0,6,8,0,0,0,0,0,0,0,0,49,67,2,3,57,78,14,0,0,0,0,5,135
4811430,203902,BROADDUS ISD,40107,4709249,-1758063,2823109,11430,Broaddus ISD,Broaddus,H,Rural,43,Rural-Remote,N,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,13,20,33,14,22,36,TX,TEXAS,BROADDUS ISD,1,2,0,0,0,0,0,0,0,0,6,10,0,0,7,12,1,2,1,0,16,22,0,1,0,0,0,0,4,4,179,169,5,9,204,205,38,1,0,0,8,14,409
4811460,184909,BROCK ISD,46429,1950764,2015465,4032813,11460,Brock ISD,Brock,D,Other Central City Suburban,42,Rural-Distant,N,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,48,42,90,50,43,93,TX,TEXAS,BROCK ISD,4,5,0,0,0,0,0,0,0,2,17,8,1,0,22,15,1,3,10,2,54,69,1,3,4,0,0,0,2,10,627,564,25,12,713,658,123,4,4,0,12,37,1371
4811490,41901,BRONTE ISD,7902,402322,-186144,226232,11490,Bronte ISD,Bronte,H,Rural,43,Rural-Remote,N,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,15,11,7,18,TX,TEXAS,BRONTE ISD,2,2,0,0,0,0,0,0,0,0,6,8,0,0,8,10,0,1,0,0,36,45,0,0,0,0,0,0,0,0,79,86,1,0,116,131,81,0,0,0,0,1,247
4811520,121902,BROOKELAND ISD,0,208337,44752,200234,11520,Brookeland ISD,Brookeland,H,Rural,43,Rural-Remote,N,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,3,TX,TEXAS,BROOKELAND ISD,0,0,0,0,0,0,0,0,0,1,11,7,1,0,12,8,0,0,1,0,9,11,0,0,0,1,0,0,8,7,179,176,9,11,205,206,20,0,1,0,15,20,411
4811550,25908,BROOKESMITH ISD,-3248,200260,631716,888476,11550,Brookesmith ISD,Brookesmith,H,Rural,43,Rural-Remote,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,TX,TEXAS,BROOKESMITH ISD,0,1,0,0,0,0,0,0,0,0,2,5,0,0,2,6,0,0,0,0,13,20,0,0,0,0,0,0,1,3,44,44,0,0,58,67,33,0,0,0,4,0,125
